Ian Woodbury,,,,,
12.15.2021,,,,,
ECE 202: Project 2 Phase 3,,,,,
Phase 3: Exporting data and analyzing it in Excel,,,,,
,,,,,
t,x,y,y(t)/y(t + dt),,point @ y = 0
0.841072391027136,31.485160675789,0.0703288686961932,=C324/C325,,
0.843725616235423,31.5734582275996,0.0703288686961932,=C325/C326,,
0.846378841443711,31.6616983877945,0.0703288686961932,=C326/C327,,
0.849032066651998,31.7498812466701,0.0703288686961932,=C327/C328,,
0.851685291860286,31.8380068942998,0.0703288686961932,=C328/C329,,
0.854338517068573,31.9260754205338,0.0703288686961932,=C329/C330,,
0.85699174227686,32.014086915,0.0703288686961932,=C330/C331,,
0.859644967485148,32.1020414671049,0.0703288686961932,=C331/C332,,
0.862298192693435,32.189939166034,0.0703288686961932,=C332/C333,,
0.864951417901723,32.2777801007526,0.0703288686961932,=C333/C334,,
0.86760464311001,32.365564360006,0.0703288686961932,=C334/C335,,
0.870257868318298,32.4532920323208,0.0703288686961932,=C335/C336,,
0.872911093526585,32.5409632060049,0.0703288686961932,=C336/C337,,
0.875564318734873,32.6285779691485,0.0703288686961932,=C337/C338,,
0.87821754394316,32.7161364096247,0.0703288686961932,=C338/C339,,
0.880870769151448,32.8036386150897,0.0703288686961932,=C339/C340,,
0.883523994359735,32.8910846729842,0.0703288686961932,=C340/C341,,
0.886177219568023,32.9784746705332,0.0703288686961932,=C341/C342,,
0.88883044477631,33.0658086947471,0.0703288686961932,=C342/C343,,
0.891483669984598,33.1530868324222,0.0703288686961932,=C343/C344,,
0.894136895192885,33.2403091701413,0.0703288686961932,=C344/C345,,
0.896790120401173,33.3274757942741,0.0703288686961932,=C345/C346,,
0.89944334560946,33.4145867909781,0.0703288686961932,=C346/C347,,
0.902096570817748,33.5016422461993,0.0703288686961932,=C347/C348,,
0.904749796026035,33.5886422456723,0.0703288686961932,=C348/C349,,
0.907403021234323,33.6755868749213,0.0703288686961932,=C349/C350,,
0.91005624644261,33.7624762192604,0.0703288686961932,=C350/C351,,
0.912709471650898,33.8493103637947,0.0703288686961932,=C351/C352,,
0.915362696859185,33.9360893934203,0.0703288686961932,=C352/C353,,
0.918015922067473,34.0228133928251,0.0703288686961932,=C353/C354,,
0.92066914727576,34.1094824464896,0.0703288686961932,=C354/C355,,
0.923322372484048,34.1960966386873,0.0703288686961932,=C355/C356,,
0.925975597692335,34.282656053485,0.0703288686961932,=C356/C357,,
0.928628822900623,34.369160774744,0.0703288686961932,=C357/C358,,
0.93128204810891,34.4556108861201,0.0703288686961932,=C358/C359,,
0.933935273317198,34.5420064710646,0.0703288686961932,=C359/C360,,
0.936588498525485,34.6283476128245,0.0703288686961932,=C360/C361,,
0.939241723733773,34.7146343944433,0.0703288686961932,=C361/C362,,
0.94189494894206,34.8008668987615,0.0703288686961932,=C362/C363,,
0.944548174150348,34.8870452084173,0.0703288686961932,=C363/C364,,
0.947201399358635,34.9731694058469,0.0703288686961932,=C364/C365,,
0.949854624566923,35.0592395732851,0.0703288686961932,=C365/C366,,
0.95250784977521,35.1452557927662,0.0703288686961932,=C366/C367,,
0.955161074983498,35.2312181461242,0.0703288686961932,=C367/C368,,
0.957814300191785,35.3171267149935,0.0703288686961932,=C368/C369,,
0.960467525400073,35.4029815808092,0.0703288686961932,=C369/C370,,
0.96312075060836,35.4887828248081,0.0703288686961932,=C370/C371,,
0.965773975816648,35.5745305280291,0.0703288686961932,=C371/C372,,
0.968427201024935,35.6602247713133,0.0703288686961932,=C372/C373,,
0.971080426233223,35.7458656353052,0.0703288686961932,=C373/C374,,
0.97373365144151,35.8314532004527,0.0703288686961932,=C374/C375,,
0.976386876649798,35.9169875470083,0.0703288686961932,=C375/C376,,
0.979040101858085,36.0024687550287,0.0703288686961932,=C376/C377,,
0.981693327066373,36.0878969043762,0.0703288686961932,=C377/C378,,
0.98434655227466,36.1732720747187,0.0703288686961932,=C378/C379,,
0.986999777482948,36.2585943455305,0.0703288686961932,=C379/C380,,
0.989653002691235,36.3438637960929,0.0703288686961932,=C380/C381,,
0.992306227899523,36.4290805054942,0.0703288686961932,=C381/C382,,
0.99495945310781,36.5142445526309,0.0703288686961932,=C382/C383,,
0.997612678316098,36.5993560162079,0.0703288686961932,=C383/C384,,
1.00026590352439,36.6844149747389,0.0703288686961932,=C384/C385,,
1.00291912873267,36.7694215065472,0.0703288686961932,=C385/C386,,
1.00557235394096,36.8543756897659,0.0703288686961932,=C386/C387,,
1.00822557914925,36.9392776023388,0.0703288686961932,=C387/C388,,
1.01087880435754,37.0241273220206,0.0703288686961932,=C388/C389,,
1.01353202956582,37.1089249263776,0.0703288686961932,=C389/C390,,
1.01618525477411,37.1936704927881,0.0703288686961932,=C390/C391,,
1.0188384799824,37.2783640984428,0.0703288686961932,=C391/C392,,
1.02149170519069,37.3630058203456,0.0703288686961932,=C392/C393,,
1.02414493039897,37.447595735314,0.0703288686961932,=C393/C394,,
1.02679815560726,37.5321339199795,0.0703288686961932,=C394/C395,,
1.02945138081555,37.6166204507879,0.0703288686961932,=C395/C396,,
1.03210460602384,37.7010554040005,0.0703288686961932,=C396/C397,,
1.03475783123212,37.7854388556938,0.0703288686961932,=C397/C398,,
1.03741105644041,37.8697708817605,0.0703288686961932,=C398/C399,,
1.0400642816487,37.9540515579099,0.0703288686961932,=C399/C400,,
1.04271750685698,38.0382809596681,0.0703288686961932,=C400/C401,,
1.04537073206527,38.1224591623788,0.0703288686961932,=C401/C402,,
1.04802395727356,38.206586241204,0.0703288686961932,=C402/C403,,
1.05067718248185,38.2906622711237,0.0703288686961932,=C403/C404,,
1.05333040769013,38.3746873269373,0.0703288686961932,=C404/C405,,
1.05598363289842,38.4586614832634,0.0703288686961932,=C405/C406,,
1.05863685810671,38.5425848145407,0.0703288686961932,=C406/C407,,
1.061290083315,38.6264573950282,0.0703288686961932,=C407/C408,,
1.06394330852329,38.7102792988059,0.0703288686961932,=C408/C409,,
